ts,host,pid,ppid,uid,user,exe,cmdline,syscall,path,dir,filename,ext,new_path,bytes_written,perm,owner,retval,from_writable_exec,is_attack,campaign_id,minute,is_sensitive_path,is_backup_path,is_exec_from_writable,is_delete_backup,label
2026-01-19 10:49:13,app1,33716,11,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/ruiyr.doc,/var/lib,ruiyr.doc,.doc,,62928,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:41:52,app1,48537,23,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/etc/jvndwgimfgu.doc,/etc,jvndwgimfgu.doc,.doc,,10924,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 10:24:17,app1,17136,55,1000,app,/usr/bin/mv,/usr/bin/mv,execve,/var/tmp/cache/makupvymw.doc,/var/tmp/cache,makupvymw.doc,.doc,,0,,,0,0,0,,2026-01-19 10:24:00,0,0,0,0,0
2026-01-19 10:45:33,app1,20864,76,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/etc/cwxxymxfrp.doc,/etc,cwxxymxfrp.doc,.doc,/var/tmp/scratch/cwxxymxfrp.doc.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,0,1
2026-01-19 10:43:44,app1,43823,53,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,execve,/srv/data/projects/gyosdwhob.doc,/srv/data/projects,gyosdwhob.doc,.doc,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,0,0,1,0,1
2026-01-19 09:38:58,app1,45820,68,1002,user1,/usr/bin/mv,/usr/bin/mv,open,/var/tmp/scratch/ldmurxz.log,/var/tmp/scratch,ldmurxz.log,.log,,0,,,0,0,0,,2026-01-19 09:38:00,0,0,0,0,0
2026-01-19 10:41:30,app1,30990,53,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/etc/yapndijey.db,/etc,yapndijey.db,.db,,18559,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 10:45:35,app1,12526,35,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,execve,/etc/muqbk.pdf,/etc,muqbk.pdf,.pdf,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,0,1
2026-01-19 09:55:46,app1,19763,2,1001,backup,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/var/tmp/cache/uoygiltcxcg.txt,/var/tmp/cache,uoygiltcxcg.txt,.txt,,100,,,0,0,0,,2026-01-19 09:55:00,0,0,0,0,0
2026-01-19 10:10:15,fs1,41281,48,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,execve,/mnt/backup/voaflnnyy.cfg,/mnt/backup,voaflnnyy.cfg,.cfg,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:10:00,0,1,0,0,0
2026-01-19 10:48:58,app1,21765,60,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/var/lib/fmjmaunw.bak,/var/lib,fmjmaunw.bak,.bak,/var/lib/fmjmaunw.bak.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:47:15,app1,15478,83,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,chmod,/srv/data/projects/sbwdrmkgoa.doc,/srv/data/projects,sbwdrmkgoa.doc,.doc,,0,600.0,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,0,0,1,0,1
2026-01-19 10:47:15,app1,44945,90,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/srv/data/projects/uicovm.docx,/srv/data/projects,uicovm.docx,.docx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,0,0,1,0,1
2026-01-19 10:43:55,app1,30284,1,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/amnbbixkr.db,/srv/data,amnbbixkr.db,.db,,25747,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 11:00:40,app1,30497,17,1000,app,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,execve,/var/tmp/scratch/pcijejjhpzv.cfg,/var/tmp/scratch,pcijejjhpzv.cfg,.cfg,,0,,,0,0,0,,2026-01-19 11:00:00,0,0,0,0,0
2026-01-19 10:37:39,app1,48630,61,1001,backup,/usr/bin/vim,/usr/bin/vim,execve,/var/tmp/scratch/hfifwrzlcs.txt,/var/tmp/scratch,hfifwrzlcs.txt,.txt,,0,,,0,0,0,,2026-01-19 10:37:00,0,0,0,0,0
2026-01-19 10:09:39,db1,16762,41,1000,app,/usr/bin/cp,/usr/bin/cp,write,/etc/kxqzmxu.xls,/etc,kxqzmxu.xls,.xls,,4717,,,0,0,0,,2026-01-19 10:09:00,1,0,0,0,0
2026-01-19 10:47:09,app1,2339,81,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/etc/dazhrtm.pdf,/etc,dazhrtm.pdf,.pdf,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 09:55:52,app1,6636,48,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,execve,/srv/data/decsid.log,/srv/data,decsid.log,.log,,0,,,0,0,0,,2026-01-19 09:55:00,1,0,0,0,0
2026-01-19 10:43:11,app1,11638,22,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/ebedfw.bak,/opt/app/data,ebedfw.bak,.bak,,71403,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:08:50,fs1,32620,98,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,open,/srv/backup/lgidvcc.cfg,/srv/backup,lgidvcc.cfg,.cfg,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:08:00,0,1,0,0,0
2026-01-19 10:41:18,app1,35562,13,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/opt/app/data/tmserivl.xlsx,/opt/app/data,tmserivl.xlsx,.xlsx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 11:03:33,db1,14134,78,0,root,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,write,/var/tmp/work/eifohwrmjn.txt,/var/tmp/work,eifohwrmjn.txt,.txt,,4956,,,0,0,0,,2026-01-19 11:03:00,0,0,0,0,0
2026-01-19 10:39:49,app1,47889,40,1000,app,/usr/bin/cp,/usr/bin/cp,open,/var/tmp/cache/zruxw.log,/var/tmp/cache,zruxw.log,.log,,0,,,0,0,0,,2026-01-19 10:39:00,0,0,0,0,0
2026-01-19 10:44:55,app1,18309,87,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/user1/docs/heqrle.pdf,/home/user1/docs,heqrle.pdf,.pdf,/var/tmp/work/heqrle.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,0,0,1,0,1
2026-01-19 10:33:20,fs1,47226,92,1001,backup,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,chmod,/var/tmp/work/iwjzhgdajoj.tmp,/var/tmp/work,iwjzhgdajoj.tmp,.tmp,,0,777.0,,0,0,0,,2026-01-19 10:33:00,0,0,0,0,0
2026-01-19 10:41:17,app1,10192,78,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/user1/docs/gslaocxbkf.pdf,/home/user1/docs,gslaocxbkf.pdf,.pdf,/var/tmp/scratch/gslaocxbkf.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,0,0,1,0,1
2026-01-19 10:47:52,app1,26118,24,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,chown,/opt/app/data/urehxiopk.xlsx,/opt/app/data,urehxiopk.xlsx,.xlsx,,0,,backup:backup,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:49:39,app1,39567,41,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/udfafy.bak,/opt/app/data,udfafy.bak,.bak,,18270,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:50:07,app1,32374,35,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/opt/app/data/ayrpdazo.xls,/opt/app/data,ayrpdazo.xls,.xls,/var/tmp/cache/ayrpdazo.xls.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,1,0,1,0,1
2026-01-19 10:46:27,app1,41835,84,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/aovgi.xlsx,/srv/data,aovgi.xlsx,.xlsx,,14355,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,1,0,1,0,1
2026-01-19 11:12:19,app1,29437,85,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,execve,/var/tmp/scratch/eyosrgy.bak,/var/tmp/scratch,eyosrgy.bak,.bak,,0,,,0,0,0,,2026-01-19 11:12:00,0,0,0,0,0
2026-01-19 10:38:21,app1,4106,17,1001,backup,/usr/bin/mv,/usr/bin/mv,execve,/var/tmp/work/crwlhqev.tmp,/var/tmp/work,crwlhqev.tmp,.tmp,,0,,,0,0,0,,2026-01-19 10:38:00,0,0,0,0,0
2026-01-19 10:00:23,db1,46648,15,0,root,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,open,/var/tmp/scratch/irnkaqlnbpq.log,/var/tmp/scratch,irnkaqlnbpq.log,.log,,0,,,0,0,0,,2026-01-19 10:00:00,0,0,0,0,0
2026-01-19 10:42:10,app1,15122,83,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/user1/docs/wygzrtn.xls,/home/user1/docs,wygzrtn.xls,.xls,,10406,,,0,1,1,CAMP-RW-001,2026-01-19 10:42:00,0,0,1,0,1
2026-01-19 10:45:21,fs1,35161,22,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/lib/ccvqznagsn.docx,/var/lib,ccvqznagsn.docx,.docx,,0,,,0,0,0,,2026-01-19 10:45:00,1,0,0,0,0
2026-01-19 09:38:16,app1,19566,62,1002,user1,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/var/tmp/cache/hwcprmsmh.txt,/var/tmp/cache,hwcprmsmh.txt,.txt,,1104,,,0,0,0,,2026-01-19 09:38:00,0,0,0,0,0
2026-01-19 09:38:19,db1,15497,7,1001,backup,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/var/tmp/scratch/njnoedycgp.pdf,/var/tmp/scratch,njnoedycgp.pdf,.pdf,,12936,,,0,0,0,,2026-01-19 09:38:00,0,0,0,0,0
2026-01-19 10:50:29,app1,27594,27,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/xhtkfv.bak,/var/lib,xhtkfv.bak,.bak,,94293,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,1,0,1,0,1
2026-01-19 10:43:16,app1,37528,69,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/srv/data/projects/dtfdr.xls,/srv/data/projects,dtfdr.xls,.xls,/var/tmp/work/dtfdr.xls.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,0,0,1,0,1
2026-01-19 09:34:17,db1,330,51,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/tmp/work/xqbcimcstee.cfg,/var/tmp/work,xqbcimcstee.cfg,.cfg,,0,,,0,0,0,,2026-01-19 09:34:00,0,0,0,0,0
2026-01-19 10:07:22,fs1,30006,90,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,execve,/mnt/backup/djwchutejp.log,/mnt/backup,djwchutejp.log,.log,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:07:00,0,1,0,0,0
2026-01-19 10:01:26,fs1,920,6,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,open,/mnt/backup/mqoyytxnu.log,/mnt/backup,mqoyytxnu.log,.log,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:01:00,0,1,0,0,0
2026-01-19 10:44:11,app1,22490,83,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/nvgqqcu.pdf,/srv/data,nvgqqcu.pdf,.pdf,,4811,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:48:49,app1,24253,41,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/opt/app/data/wfddaeodfn.xlsx,/opt/app/data,wfddaeodfn.xlsx,.xlsx,/var/tmp/cache/wfddaeodfn.xlsx.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 11:02:36,fs1,28212,7,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,write,/var/tmp/cache/miogzc.log,/var/tmp/cache,miogzc.log,.log,,1209,,,0,0,0,,2026-01-19 11:02:00,0,0,0,0,0
2026-01-19 09:59:30,app1,16689,12,0,root,/usr/bin/cp,/usr/bin/cp,open,/var/tmp/cache/fsjsppguco.tmp,/var/tmp/cache,fsjsppguco.tmp,.tmp,,0,,,0,0,0,,2026-01-19 09:59:00,0,0,0,0,0
2026-01-19 10:37:32,app1,5398,57,1000,app,/usr/bin/mv,/usr/bin/mv,execve,/var/tmp/cache/nauezbqbub.db,/var/tmp/cache,nauezbqbub.db,.db,,0,,,0,0,0,,2026-01-19 10:37:00,0,0,0,0,0
2026-01-19 10:41:09,app1,43679,66,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/user1/docs/pdrxtafseq.docx,/home/user1/docs,pdrxtafseq.docx,.docx,,32503,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,0,0,1,0,1
2026-01-19 10:47:01,app1,11645,97,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/rtunbtn.pdf,/opt/app/data,rtunbtn.pdf,.pdf,,21189,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:06:26,db1,27547,39,0,root,/usr/bin/vim,/usr/bin/vim,execve,/var/tmp/scratch/gomcus.txt,/var/tmp/scratch,gomcus.txt,.txt,,0,,,0,0,0,,2026-01-19 10:06:00,0,0,0,0,0
2026-01-19 10:47:46,fs1,8272,43,1001,backup,/usr/bin/cp,/usr/bin/cp,write,/var/tmp/work/qcccsmpiyy.cfg,/var/tmp/work,qcccsmpiyy.cfg,.cfg,,1252,,,0,0,0,,2026-01-19 10:47:00,0,0,0,0,0
2026-01-19 09:37:56,fs1,49864,27,1001,backup,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,write,/var/tmp/scratch/tzykhyh.pdf,/var/tmp/scratch,tzykhyh.pdf,.pdf,,13034,,,0,0,0,,2026-01-19 09:37:00,0,0,0,0,0
2026-01-19 10:41:17,app1,28480,19,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/sriwrah.bak,/etc,ejqrejjp.bak,.bak,/srv/data/ejqrejjp.bak.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,1,1
2026-01-19 10:41:47,app1,29576,89,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/fbokbriev.db,/home,fbokbriev.db,.db,,62147,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 09:41:18,app1,14507,8,0,root,/usr/bin/vim,/usr/bin/vim,execve,/var/tmp/work/cbadtturgb.xlsx,/var/tmp/work,cbadtturgb.xlsx,.xlsx,,0,,,0,0,0,,2026-01-19 09:41:00,0,0,0,0,0
2026-01-19 10:33:39,app1,42610,98,1000,app,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,open,/etc/rgakhop.tmp,/etc,rgakhop.tmp,.tmp,,0,,,0,0,0,,2026-01-19 10:33:00,1,0,0,0,0
2026-01-19 10:41:34,app1,29093,79,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/srv/data/tfvipqc.pdf,/srv/data,tfvipqc.pdf,.pdf,/var/tmp/work/tfvipqc.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 10:50:00,app1,21815,88,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/mkbzbe.bak,/var/lib,jcimsyowxr.doc,.doc,/var/tmp/work/jcimsyowxr.doc.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,1,0,1,1,1
2026-01-19 10:46:29,app1,22886,96,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/qpfvutv.bak,/srv/data/projects,obemqbcumo.pdf,.pdf,/var/tmp/cache/obemqbcumo.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,0,0,1,1,1
2026-01-19 10:03:07,fs1,27683,94,1001,backup,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,open,/mnt/backup/sojopopyr.docx,/mnt/backup,sojopopyr.docx,.docx,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:03:00,0,1,0,0,0
2026-01-19 11:12:54,app1,24473,31,1002,user1,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,execve,/var/tmp/work/jtssks.cfg,/var/tmp/work,jtssks.cfg,.cfg,,0,,,-1,0,0,,2026-01-19 11:12:00,0,0,0,0,0
2026-01-19 10:03:55,fs1,37665,43,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,write,/mnt/backup/csfnibzrmi.txt,/mnt/backup,csfnibzrmi.txt,.txt,,19276,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:03:00,0,1,0,0,0
2026-01-19 11:16:29,db1,355,9,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/tmp/work/lshvlt.txt,/var/tmp/work,lshvlt.txt,.txt,,0,,,0,0,0,,2026-01-19 11:16:00,0,0,0,0,0
2026-01-19 10:40:52,app1,22747,76,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/svlxulddlnq.docx,/opt/app/data,svlxulddlnq.docx,.docx,,71387,,,0,1,1,CAMP-RW-001,2026-01-19 10:40:00,1,0,1,0,1
2026-01-19 10:43:25,app1,21113,79,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/rmmblrz.db,/opt/app/data,rmmblrz.db,.db,,6268,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:50:14,app1,23102,16,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/home/ustgphaawzo.xls,/home,ustgphaawzo.xls,.xls,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,1,0,1,0,1
2026-01-19 10:38:37,db1,33062,46,0,root,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,open,/var/tmp/cache/ntqgjy.tmp,/var/tmp/cache,ntqgjy.tmp,.tmp,,0,,,0,0,0,,2026-01-19 10:38:00,0,0,0,0,0
2026-01-19 11:12:17,app1,37196,29,1001,backup,/usr/bin/cp,/usr/bin/cp,open,/etc/rrjcfvl.txt,/etc,rrjcfvl.txt,.txt,,0,,,0,0,0,,2026-01-19 11:12:00,1,0,0,0,0
2026-01-19 09:50:29,app1,44847,60,0,root,/usr/bin/bash,/usr/bin/bash,open,/var/tmp/cache/ftjban.txt,/var/tmp/cache,ftjban.txt,.txt,,0,,,0,0,0,,2026-01-19 09:50:00,0,0,0,0,0
2026-01-19 10:45:50,app1,2369,27,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/wxlpqnzkiq.xls,/opt/app/data,wxlpqnzkiq.xls,.xls,,27486,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,0,1
2026-01-19 11:14:45,fs1,11059,63,1000,app,/usr/bin/cp,/usr/bin/cp,open,/var/tmp/scratch/dcrca.txt,/var/tmp/scratch,dcrca.txt,.txt,,0,,,0,0,0,,2026-01-19 11:14:00,0,0,0,0,0
2026-01-19 10:11:49,app1,35598,57,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,write,/var/tmp/cache/dsquiph.cfg,/var/tmp/cache,dsquiph.cfg,.cfg,,3127,,,0,0,0,,2026-01-19 10:11:00,0,0,0,0,0
2026-01-19 10:43:37,app1,5890,61,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/qlkyrpg.xlsx,/opt/app/data,qlkyrpg.xlsx,.xlsx,,25900,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 11:04:51,app1,38335,93,1001,backup,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/cache/gswgarni.log,/var/tmp/cache,gswgarni.log,.log,,0,,,0,0,0,,2026-01-19 11:04:00,0,0,0,0,0
2026-01-19 11:14:19,db1,6844,13,1002,user1,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/work/bgiur.txt,/var/tmp/work,bgiur.txt,.txt,,0,,,0,0,0,,2026-01-19 11:14:00,0,0,0,0,0
2026-01-19 10:44:33,app1,423,35,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/projects/qzfvohw.pdf,/srv/data/projects,qzfvohw.pdf,.pdf,,4267,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,0,0,1,0,1
2026-01-19 10:44:39,app1,482,61,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/emepzoxldbz.xls,/var/lib,emepzoxldbz.xls,.xls,,85186,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:44:27,app1,5156,81,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/mtfsymcxk.bak,/home,mtfsymcxk.bak,.bak,/var/tmp/scratch/mtfsymcxk.bak.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:50:05,fs1,5943,42,1001,backup,/usr/bin/bash,/usr/bin/bash,execve,/var/tmp/cache/iafjjcwyegq.xlsx,/var/tmp/cache,iafjjcwyegq.xlsx,.xlsx,,0,,,0,0,0,,2026-01-19 10:50:00,0,0,0,0,0
2026-01-19 09:32:12,fs1,8350,3,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,write,/var/tmp/cache/lyuiv.log,/var/tmp/cache,lyuiv.log,.log,,7479,,,0,0,0,,2026-01-19 09:32:00,0,0,0,0,0
2026-01-19 10:47:58,app1,40926,57,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/gvtltm.doc,/opt/app/data,gvtltm.doc,.doc,,10405,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:45:13,app1,34065,68,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/user1/docs/iqjeriggxg.docx,/home/user1/docs,iqjeriggxg.docx,.docx,,2357,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,0,0,1,0,1
2026-01-19 10:47:04,app1,12977,89,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/ekuly.xls,/var/lib,ekuly.xls,.xls,,88510,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:53:12,app1,40075,79,1001,backup,/usr/bin/bash,/usr/bin/bash,open,/var/tmp/work/gfmjeexshf.log,/var/tmp/work,gfmjeexshf.log,.log,,0,,,0,0,0,,2026-01-19 10:53:00,0,0,0,0,0
2026-01-19 10:41:27,fs1,8358,96,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,execve,/var/tmp/work/tuath.tmp,/var/tmp/work,tuath.tmp,.tmp,,0,,,0,0,0,,2026-01-19 10:41:00,0,0,0,0,0
2026-01-19 10:41:57,app1,10922,32,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/home/user1/docs/ndojhcfe.doc,/home/user1/docs,ndojhcfe.doc,.doc,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,0,0,1,0,1
2026-01-19 10:45:34,app1,37612,55,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/hbecgoxpa.bak,/var/lib,rxzsidtti.xlsx,.xlsx,,14048,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,1,1
2026-01-19 10:44:21,app1,41460,84,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/mtcbsz.docx,/srv/data,mtcbsz.docx,.docx,,300767,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:48:07,app1,24771,4,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,chmod,/srv/data/projects/dkgos.docx,/srv/data/projects,dkgos.docx,.docx,,0,600.0,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,0,0,1,0,1
2026-01-19 10:51:15,fs1,6095,93,0,root,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,write,/var/tmp/scratch/ujvseroy.bak,/var/tmp/scratch,ujvseroy.bak,.bak,,4573,,,0,0,0,,2026-01-19 10:51:00,0,0,0,0,0
2026-01-19 10:47:04,app1,37425,32,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/var/lib/aajglrrc.bak,/var/lib,aajglrrc.bak,.bak,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:43:13,app1,43788,59,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/opt/app/data/kudxn.docx,/opt/app/data,kudxn.docx,.docx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:09:00,fs1,25314,2,1002,user1,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,open,/mnt/backup/tvdpj.bak,/mnt/backup,tvdpj.bak,.bak,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:09:00,0,1,0,0,0
2026-01-19 10:27:48,app1,48164,81,1001,backup,/usr/bin/bash,/usr/bin/bash,open,/var/tmp/scratch/lcqeolxgea.txt,/var/tmp/scratch,lcqeolxgea.txt,.txt,,0,,,-1,0,0,,2026-01-19 10:27:00,0,0,0,0,0
2026-01-19 09:33:51,db1,17019,77,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/scratch/ugwwbohwrxe.db,/var/tmp/scratch,ugwwbohwrxe.db,.db,,0,,,0,0,0,,2026-01-19 09:33:00,0,0,0,0,0
